pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,tfopwg_disp
3.372877,2.63426,17163.60419,14.201803,615.165921,1270.187448,12.1893,448.637,6050.0,4.45061,1.02,KP
3.2887898,3.4367717,7005.72479,10.5135877,759.3373533,1338.839265,10.6103,216.526,5800.0,4.28004,1.24175,KP
4.8878037,2.184,4279.0,5.29152,71.6805,810.0,8.5077,37.7647,4757.3,4.56,0.76,KP
5.5514888,4.335,9493.0,15.8043,802.858,1482.0,7.9179,96.5173,6403.9,4.16,1.55,KP
4.7423709,2.4988145,12650.81104,10.5505922,209.7699043,970.6340996,13.0417,453.808,5377.0,4.42476,0.877585,KP
1.4810903,4.1588291,6788.514539,20.3402421,33326.73049,3446.021057,7.58204,204.455,9435.0,4.11,2.28773,KP
3.4741012,3.317,15748.0,21.2912,3453.07,2084.333087,7.55216,136.426,8894.8,4.38,1.62,KP
2.7985802,2.3801043,16708.7152,11.9514993,332.556249,1089.145817,11.0443,149.942,4920.0,4.49371,0.906655,KP
2.2552845,2.05,20820.0,14.688,549.715,1348.0,9.76703,126.261,5787.0,4.5,0.96,KP
3.5862962,3.3710943,5729.324686,16.4747611,1787.595594,1658.39152,11.7806,603.955,5704.8,3.84,2.00441,KP
3.612771,4.142,11794.0,19.3662,5011.92,2344.0,10.4219,470.878,8324.0,4.28,1.71,KP
3.0300715,2.5466671,21794.6137,12.7529892,318.4581858,1077.414594,11.0248,159.658,5242.82,4.52404,0.857369,KP
12.72038,2.401,1070.0,4.96046,41.1042,705.0,10.2768,243.249,6212.0,4.17664,1.48,KP
6.238755,3.6178567,373.5681138,2.9728283,587.1290759,1255.46077,10.2768,243.249,6212.0,4.17664,1.47768,KP
1.7208555,1.8346409,10014.25874,13.4646314,2259.389668,1758.399429,13.8046,1086.24,5832.83,4.20893,1.33402,KP
5.4526479,3.401,7750.0,14.5502,433.78,1271.0,9.87463,249.325,6509.0,4.17233,1.57,KP
3.0354017,2.8809533,16196.21582,14.1334903,726.7556694,1324.240471,12.7923,573.027,5751.0,4.35036,1.07224,KP
2.2047452,3.996,6872.0,17.9781,7992.22,2634.0,10.0274,341.079,6532.23,3.96818,1.99,KP
6.1349783,5.661,3860.0,13.1383,861.554,1509.0,7.4556,92.2589,5828.7,3.84,2.05,KP
0.9689927,2.5496309,13532.97102,17.1331258,6992.032823,2332.225901,11.4373,444.586,6430.0,4.25113,1.41398,KP
10.338505,4.242,18162.0,11.8729,110.512,903.0,9.7525,92.3831,5336.96,4.55466,0.84,KP
5.3987355,3.127,352.0,2.25345,335.249,1192.0,9.50898,144.166,5875.23,4.26474,1.26,KP
2.8716983,4.668,8568.0,18.1267,4494.25,2281.0,9.823,321.376,6840.0,4.05,1.91,KP
3.3448312,3.322,13626.0,21.2012,4468.21,2277.0,9.8787,427.678,9364.0,4.32,1.76,KP
3.8529998,3.225,8913.0,15.4014,1099.44,1604.0,9.995771,275.358,6893.4,4.22,1.57,KP
4.4652986,2.502,14440.0,14.5331,259.687,1118.0,9.76031,158.979,6051.2,4.35,1.18,KP
9.9783319,4.2281711,179.2248456,2.0515332,300.9646623,1062.303534,7.7275,80.8994,6073.5,4.1,1.47131,KP
2.2222094,2.461,87.0,1.39527,2005.35,1864.0,8.82374,139.484,6594.0,4.23,1.49,KP
2.8997405,1.849,13760.0,10.0433,176.587,1015.0,10.7164,134.554,5224.0,4.55801,0.82,KP
2.3109689,3.4303821,6829.42365,17.30428,4324.035454,2068.197749,9.77486,298.109,6371.0,3.94807,1.95411,KP
2.7759678,3.074,13613.0,15.4018,1597.59,1761.0,10.374,226.637,6140.0,4.32,1.24,KP
2.8791023,2.7497683,11426.61701,12.0920506,693.2320081,1308.697887,12.0401,367.658,5583.0,4.33946,1.1145999,KP
1.4200248,1.431,23730.0,12.5242,382.328,1231.0,11.8478,185.615,4910.0,4.57248,0.77,KP
3.0929386,0.8776502,254.2319025,1.2815317,192.9304989,950.5390679,4.6278,6.53127,4884.29,4.59034,0.750598,KP
6.7650398,1.421,269.0,1.39215,64.6487,789.0,4.6278,6.53127,4884.29,4.59034,0.75,KP
1.2174936,2.57,6969.0,12.9438,5165.92,2361.0,10.2242,268.43,6596.04,4.2467,1.46,KP
2.7324809,2.2139341,9548.280601,18.2785375,2531.133554,1809.041438,10.6496,370.284,6695.0,4.17494,1.61271,KP
9.4341589,2.8505348,4001.924935,6.3734064,96.5333103,799.4458445,11.0579,194.033,5450.4,4.48,0.938168,KP
21.216464,3.045,6499.0,13.1431,18.9464,581.0,7.6353,78.0863,5925.0,4.1,1.55,KP
4.7947749,4.799,6864.0,18.3428,1021.14,1574.0,9.17925,233.22,6333.0,3.86,2.18,KP
1.2198382,2.8341804,12160.1096,18.2179311,9392.047101,2510.786674,7.87611,121.944,7398.5,4.25,1.60242,KP
4.7321735,2.589,8121.0,14.269,379.567,1229.0,10.1868,282.096,6739.0,4.21,1.56,KP
2.8641388,2.417,9597.0,15.5276,591.067,1373.0,10.0521,234.149,6082.0,4.13,1.53,KP
3.3326189,3.5620066,8310.506616,15.6399082,1512.997376,1590.667081,12.0545,610.176,5768.2,4.0,1.6948299,KP
5.0172146,3.7363301,14236.9594,13.5478019,404.711186,1143.94739,11.2311,290.404,5930.0,4.4,1.10013,KP
2.1436364,3.1539349,9203.755274,18.0537588,3410.260119,1949.021483,11.1541,454.144,6148.0,4.01,1.77061,KP
4.5421594,4.294,9760.0,17.3816,821.405,1491.0,11.191,435.156,5939.3,4.0,1.73,KP
3.7649949,2.642,14735.0,17.8182,580.386,1367.0,9.88278,235.479,6724.0,4.29,1.42,KP
3.1915257,2.756,8587.0,16.4091,1161.72,1626.0,9.441,213.053,6673.0,4.13,1.69,KP
2.7347651,3.205,9209.0,17.805,1775.39,1808.0,8.14847,136.681,6767.9,4.1,1.77,KP
3.4744763,4.258,12920.0,19.6131,1701.38,1789.0,10.7131,396.11,6642.3,4.14,1.67,KP
2.6158597,2.517,13363.0,13.1204,428.036,1267.0,10.4467,154.273,5267.0,4.32,1.08,KP
4.1250429,4.454,8804.0,15.3479,1112.27,1608.0,10.1653,272.655,6304.0,4.11,1.62,KP
1.0914304,3.05123,15377.79205,22.6154555,8220.583951,2428.540871,11.0967,427.246,6154.0,4.02046,1.74942,KP
3.9228042,3.205,13970.0,15.8493,583.697,1369.0,11.7946,455.203,6193.0,4.2858,1.3,KP
2.3889051,1.032409,569.8511771,1.3399401,83.8378977,771.7556976,12.2574,99.5561,3959.0,4.68416,0.561356,KP
2.7033942,2.927,10340.0,16.72,1704.57,1790.0,9.43351,210.252,6518.0,4.15,1.61,KP
4.3532339,3.869,10270.0,16.2509,617.309,1388.0,9.98111,227.537,5914.0,4.07,1.59,KP
3.2122302,2.653,14429.0,13.0356,325.569,1183.0,9.007,81.7647,5357.7,4.37,1.04,KP
0.7365463,1.5732208,384.6733121,2.0231121,2657.832242,1831.26688,5.2058,12.5855,5250.0,4.42,0.963515,KP
1.8817191,1.236,99270.0,10.9698,22.5072,606.0,12.4368,33.928,3138.0,4.91873,0.31,KP
3.2384253,1.9941055,532.7580623,1.5148369,97.6159379,801.6779386,10.42,62.699,4111.0,4.55528,0.660806,KP
15.2321843,2.5318138,1228.533229,2.6196767,0.6070922,225.1300261,10.42,62.699,4111.0,4.55528,0.660806,KP
1.7063264,1.359,10980.0,10.1999,235.772,1091.0,12.212,262.706,4974.0,4.44059,0.9,KP
2.9720774,4.41,6440.0,15.6498,1939.51,1848.0,12.5119,935.456,6101.12,3.92024,1.95,KP
2.6438856,0.9689289,6404.705147,3.812114,29.4322068,594.0533593,8.40346,9.75321,3456.0,4.8,0.425432,KP
4.1244833,3.567,9590.0,12.4249,459.542,1289.0,11.1065,277.278,5634.0,4.24009,1.26,KP
4.6170519,3.555,12210.0,12.4681,447.82,1281.0,11.5384,321.084,5797.0,4.36164,1.11,KP
1.3273482,2.083,18850.0,15.4709,1378.13,1697.0,11.6281,294.419,5555.05,4.36832,1.07,KP
9.4893231,2.757,940.0,2.4304,41.924,708.0,6.9859,21.5618,5120.0,4.6,0.77,KP
3.6935997,4.466185,8580.431891,17.0086591,1639.107176,1622.824619,9.87229,251.303,6097.47,3.99566,1.78076,KP
2.1747062,2.846111,11173.19296,14.231871,1622.252825,1618.636705,12.423,575.889,6046.76,4.28918,1.2561899,KP
7.8456075,5.892,7020.0,14.2866,718.188,1442.0,9.8469,240.726,6266.0,4.08874,1.65,KP
4.3011975,2.982,22050.0,15.3684,185.119,1027.0,12.4474,347.85,5115.16,4.34437,1.03,KP
3.2130578,2.169,22530.0,11.0975,118.075,918.0,11.7551,142.751,4652.87,4.61265,0.7,KP
35.4557945,3.867,9890.0,8.9807,9.24196,485.0,11.6235,190.422,5076.0,4.53,0.83,KP
0.9414525,2.05,11445.0,15.342,4266.74,2251.0,8.8287,123.483,6400.0,4.36583,1.35,KP
1.6453265,2.59,19310.0,19.0536,1816.48,1818.0,12.2856,559.068,6023.0,4.25,1.32,KP
10.0205998,5.7591694,8218.144287,11.7679183,211.7916534,972.9644217,9.6411,157.963,6038.0,4.35513,1.27527,KP
3.0566277,2.3926375,12517.52035,12.5182693,606.6634527,1265.775565,13.2554,623.232,5735.0,4.41,1.03865,KP
1.3666563,1.967,21070.0,15.437,1310.22,1676.0,13.1758,555.134,5790.4,4.44,1.02,KP
1.6091845,1.63,13450.0,16.7675,1054.66,1587.0,13.174,960.109,6393.0,4.24,1.43,KP
3.8404319,5.242,3580.0,12.3434,1599.92,1761.0,11.8831,715.383,5909.0,4.42,2.04,KP
4.3247708,4.267,6380.0,17.0257,1080.87,1597.0,11.1138,564.409,6457.0,3.9,2.13,KP
5.72226,2.648,25549.0,12.8433,37.0251,687.0,10.418,64.7414,4233.2,4.64,0.73,KP
9.6246665,4.297,10230.0,12.3182,121.918,925.0,11.5688,310.841,5473.0,4.26,1.2,KP
5.4774433,5.277,9010.0,20.3433,1506.5,1735.0,10.7316,538.11,6942.0,3.94,2.09,KP
3.65688,3.542,7040.0,12.8031,903.013,1527.0,11.7083,524.993,6239.0,4.15,1.53,KP
4.1536624,1.702,12310.0,12.7595,278.886,1138.0,11.3187,303.941,5818.8,4.24,1.09,KP
8.1587261,4.288,15337.0,12.7393,209.118,1059.0,9.1468,89.9606,5600.0,4.50501,1.0,KP
5.4161129,3.385,14310.0,13.3752,232.397,1087.0,13.2958,642.884,5652.0,4.36,1.1,KP
7.8181434,4.98,3650.0,9.95177,266.851,1125.0,12.5757,679.761,5549.0,4.0,1.64,KP
5.4053583,4.859,6770.0,13.4237,857.119,1507.0,10.5579,343.08,6410.0,4.14,1.59,KP
3.3489038,3.3546298,10987.17477,13.011038,740.224566,1330.333793,11.8656,389.57,5711.0,4.27,1.2295901,KP
4.1933422,1.8220996,4804.157266,11.5425702,1300.312519,1531.551784,12.2309,737.668,6405.0,4.13,1.6277601,KP
2.2920348,3.1812507,10585.2906,13.2497142,1637.205807,1622.353794,13.1472,800.377,6208.0,4.31,1.26526,KP
1.888231,3.6693894,4358.326088,14.4776426,14536.66267,2800.502262,12.4539,1458.83,8549.0,4.11,2.12128,KP
1.82069,3.049,12340.0,15.6593,2440.7,1958.0,12.0457,514.555,6155.0,4.24,1.35,KP
4.2337078,2.008,7690.0,19.6222,822.444,1491.0,11.3287,410.149,6333.7,4.21,1.46,KP
3.9227122,2.555,11953.0,7.23153,235.573,1091.0,10.2499,87.5953,4800.0,4.53527,0.64,KP
2.5441537,2.128,6780.0,10.5577,476.965,1301.0,13.2755,748.585,5652.0,4.2,1.31,KP
5.17958,4.524,7620.0,14.829,669.018,1416.0,12.1577,663.231,6116.0,4.07,1.65,KP
4.5768651,3.5592795,10869.49031,19.1571223,1547.101386,1599.555979,12.3213,878.521,6687.0,4.09,1.78295,KP
4.2042078,2.124,12080.0,12.1025,355.909,1210.0,12.9264,609.838,6781.0,4.54,1.07,KP
2.8240691,3.808,8970.0,17.7861,4913.69,2332.0,8.0552,170.696,8004.2,4.2,1.84,KP
2.3447752,1.814,15340.0,13.4487,320.327,1178.0,11.9397,305.603,5515.0,4.39,1.04,KP
1.3372349,1.7026098,1226.676056,3.0265786,886.9841113,1391.870113,12.3686,280.555,5111.9,4.5,0.860256,KP
4.1117731,2.1575648,22017.88535,15.4112805,268.7176151,1032.627731,12.3353,325.377,5424.8,4.49,0.916164,KP
2.278575,2.159825,13638.95888,14.7731999,775.8848566,1346.074411,12.3119,355.513,4879.0,4.5,1.21163,KP
3.8537616,3.392,18650.0,14.7144,471.61,1298.0,13.1648,585.77,5697.0,4.39,1.06,KP
2.8786641,2.207,8710.0,12.863,471.142,1297.0,12.1014,508.885,6017.0,4.22,1.35,KP
3.8186276,4.282,3240.0,11.3749,1200.24,1639.0,12.0233,757.84,6090.0,3.88,2.03,KP
5.6107737,6.3384834,6651.689917,18.3701736,1486.857896,1583.751778,11.3299,627.066,6013.5,4.17,2.21327,KP
3.2633165,5.2814337,5011.572503,15.0902486,3163.376222,1912.746699,12.941,1342.29,6561.0,3.93,2.08347,KP
4.5111234,4.525,11170.0,18.5483,1085.35,1599.0,10.5288,356.391,6540.6,4.26,1.71,KP
4.4352884,1.89,6410.0,11.2110231,196.663,1365.123239,12.2682,609.128,6245.0,4.24,1.38,KP
2.3506186,2.369,15940.0,12.801,570.233,1361.0,11.7076,279.485,5593.0,4.46,0.97,KP
2.0727598,2.619,14761.0,14.2954,1414.87,1708.0,9.9696,151.068,5640.0,4.43703,1.13,KP
11.5778362,3.8772499,217.3994918,1.5422129,99.9013415,806.3295569,5.0494,14.682,5739.0,4.51,1.02607,KP
27.5920718,3.2743016,555.3352929,2.7050278,31.3830711,603.6616824,5.0494,14.682,5739.0,4.51,1.02607,KP
3.0565259,4.145,8800.0,15.1633,1438.0,1715.0,10.6506,320.451,5981.0,4.07,1.6,KP
4.8099755,6.696,6965.0,22.6223,2029.17,1869.0,9.63331,371.686,6417.0,3.7,2.65,KP
5.633477,4.132,5651.0,13.2583,588.518,1372.0,8.27468,127.774,6412.8,4.09,1.7,KP
3.9415041,2.866,21330.0,13.8352,321.85,1179.0,10.5484,163.553,5729.0,4.52,0.92,KP
2.8758831,3.14,3152.0,8.33267,1095.91,1602.0,7.6262,75.8643,6084.0,4.17,1.46,KP
8.8036803,2.997,8360.0,8.9006,72.699,813.0,11.5906,246.353,5701.0,4.47,0.94,KP
3.5852284,3.0197224,16909.22854,14.5431829,547.1719916,1233.532835,12.658,511.388,5852.0,4.40684,1.06725,KP
3.5539283,3.6341388,9368.38877,21.2028076,2276.295019,1761.679443,11.1116,515.98,6184.0,3.9042,2.0085199,KP
5.0316347,5.265,4912.0,15.3999,1248.65,1656.0,10.1213,368.03,6350.0,3.87,2.16,KP
1.306188,1.4177746,24746.27944,16.758883,1025.50219,1443.289405,11.7213,231.337,5489.0,4.59342,0.820181,KP
5.5080682,2.6399995,21584.75732,10.7299795,82.2406616,768.0533689,11.733,161.4,4790.0,4.58765,0.740113,KP
4.627664,2.306,6190.0,14.3694,1038.78,1581.0,9.54417,222.663,6727.6,4.22,1.55,KP
5.0052605,4.9057646,7641.404098,13.6314528,746.902456,1333.324077,11.0269,344.05,6115.0,4.16703,1.46701,KP
1.8468345,2.565,13237.0,16.4012,1845.3,1825.0,10.1058,231.161,6352.0,4.27,1.36,KP
3.2440454,3.6774272,15011.9382,21.0498466,983.3097556,1428.210878,10.2025,197.572,5703.0,4.16,1.38951,KP
2.7884723,2.9462464,14467.6854,13.9432645,850.6754194,1377.402036,11.3998,303.336,5833.0,4.35385,1.12956,KP
1.4013784,1.7042715,19735.20013,13.9977478,917.4100949,1403.655812,12.4197,298.214,4984.0,4.41028,0.934977,KP
2.4706114,1.794486,14310.71598,13.7703405,817.5658193,1363.799199,10.854,215.32,5854.0,4.45,1.01613,KP
4.4379727,4.7176624,16222.5125,20.3565337,944.8725135,1414.044424,12.9614,881.386,5967.0,4.08,1.5696599,KP
7.8914271,4.2653156,9822.000249,12.9299942,278.9767986,1042.345681,12.9934,722.795,5883.0,4.25,1.27992,KP
3.5224751,3.2804955,8602.325645,15.9014832,1423.867941,1566.704813,13.1448,1021.87,6179.0,4.11,1.5817,KP
3.024111,2.7209657,7558.641109,12.0899079,1227.384425,1509.610478,13.4633,1005.84,6041.0,4.22,1.36388,KP
3.5484481,4.5123025,7022.005689,15.2165016,1875.011742,1678.304455,12.7655,899.777,6295.0,4.03,1.78185,KP
4.954648,3.639,7357.0,13.0889,612.686,1386.0,9.0532,162.303,6562.0,4.24,1.47,KP
4.9549631,5.9565174,8236.25668,18.4504689,1489.55428,1584.469315,11.117,523.756,6282.4,3.92936,1.99207,KP
3.3771114,2.4508029,4515.155077,8.6110106,756.2609502,1337.481146,11.4513,327.602,5614.86,4.21917,1.28017,KP
2.2250514,2.3678871,13144.59006,10.0926189,470.7466523,1188.000326,13.191,414.537,5103.0,4.48023,0.883426,KP
1.7690121,1.0172953,10110.21398,10.5045599,313.4011658,1073.11163,10.7218,91.299,4683.0,4.62,0.701795,KP
2.6865041,2.5524772,12250.41897,13.7470239,994.8105653,1432.368781,13.2576,757.044,5738.0,4.23836,1.18274,KP
3.1260778,1.7185367,11383.75271,10.9257115,328.1564535,1085.525393,11.5005,211.196,5100.0,4.4651,0.874706,KP
3.3610013,2.5685869,24081.78105,12.7400071,273.0272959,1036.74337,11.4779,197.119,5375.0,4.49371,0.817705,KP
11.6207544,5.6290584,486.0090375,3.207554,239.281495,1003.106462,8.40302,107.898,6329.0,4.24509,1.39619,KP
1.3382314,2.1560676,27137.09201,14.8542602,1188.621855,1497.547744,11.8295,267.206,5436.0,4.46024,0.894974,KP
2.2088214,2.544,7770.0,11.6656,1052.08,1586.0,11.8699,416.784,5960.4,4.27,1.26,KP
5.2153618,5.5895721,5205.834734,17.7519701,1843.463272,1671.199788,9.4834,275.587,6067.2,3.73,2.3901401,KP
2.7567395,2.3808565,9248.475992,13.8044661,1225.526373,1509.03883,10.5853,252.759,6034.0,4.26998,1.28427,KP
4.1567834,3.9413609,4830.185952,9.8517709,941.6088632,1412.821789,10.9774,353.539,6362.5,4.59,1.38831,KP
1.8098811,3.7636624,13033.56127,21.9555549,5139.026625,2159.434157,9.02706,194.459,6278.2,3.97,1.89121,KP
1.3866519,2.3006751,14246.46655,12.9811619,1879.934766,1679.40501,10.9571,232.98,6286.0,4.438,1.07661,KP
1.7771109,1.5669528,14073.50212,12.9084635,1043.212176,1449.482283,12.003,327.506,5627.0,4.45645,0.97906,KP
7.8728937,3.7599578,14639.41553,15.0953,166.5367856,916.2147815,11.2794,169.272,5070.0,4.47933,1.26,KP
6.1802614,4.1830206,5383.845837,13.7037465,923.6302124,1406.029013,10.8243,372.632,6513.0,4.08,1.73931,KP
3.7684981,2.727,19800.0,12.5471,210.575,1061.0,12.3352,288.326,5160.0,4.49546,0.87,KP
2.6266983,4.087,10650.0,18.7969,2520.03,1973.0,12.0364,663.834,6475.0,4.0609,1.77,KP
3.4252563,2.4617762,14223.17267,14.3752921,546.4855387,1233.145772,11.9116,352.464,5540.0,4.42136,1.11655,KP
1.6284288,2.368249,13798.67015,12.9621642,1559.476154,1602.745013,11.5464,309.137,5700.0,4.39502,1.0941,KP
3.1413825,4.4361226,5433.034873,13.070864,2278.98417,1762.199512,13.6373,1477.98,6534.0,4.09026,1.73409,KP
1.6751568,2.2718194,17781.052,13.2366563,1000.567857,1434.436694,13.9819,743.972,5457.0,4.44807,0.963518,KP
2.3114203,2.7479753,14975.19867,13.1879107,957.0053443,1418.56206,11.302,273.703,5785.79,4.39543,1.07008,KP
8.5234958,2.444,18942.0,12.0756,34.6952,676.0,10.0471,100.588,5238.0,4.54438,0.84,KP
2.8126485,2.8737522,13994.06254,12.0658006,614.5934084,1269.891815,13.7426,745.116,5700.0,4.39704,1.00957,KP
24.7373412,2.069051,6560.492087,1.8439453,0.1439176,157.0898896,11.2991,14.9861,3131.0,5.05701,0.215535,KP
3.7779418,1.4759325,3469.450739,1.5659937,5.7174182,394.3844097,11.2991,14.9861,3131.0,5.05701,0.215535,KP
3.7146478,3.835,12620.0,15.2308,698.148,1432.0,10.9101,281.498,5783.0,4.21,1.32,KP
2.4238226,2.2484015,16167.17837,12.2562719,549.914052,1235.07535,12.3993,364.512,5410.0,4.47919,0.93,KP
4.9088819,5.5607357,5548.827963,15.9619759,1882.902121,1680.067326,12.487,1080.15,6606.0,3.93691,2.09179,KP
2.21674,3.604,4580.0,18.2508,2007.96,1864.0,10.4614,434.754,6250.0,3.98811,2.66,KP
3.0652926,2.606,11240.0,13.3524,649.429,1406.0,12.3077,539.36,6229.0,4.34122,1.22,KP
9.1720535,7.169,580.0,9.02881,293.374,1152.0,11.0295,609.818,4933.0,4.438,3.79,KP
5.9242661,2.8894449,11796.33036,9.3440442,120.7076171,845.3828218,11.7276,212.472,5310.0,4.59604,0.846671,KP
5.7525797,5.4071598,5284.952571,12.7442838,828.8267593,1368.47129,8.93,158.66,6180.0,4.11766,1.70927,KP
4.007232,4.78,10360.0,18.1614,1275.2,1664.0,12.1569,651.897,6202.0,4.03,1.75,KP
3.3098458,2.2676536,19158.83218,12.4316228,241.6655587,1005.595775,11.7617,201.338,4953.0,4.55653,0.858619,KP
3.3969441,2.4148687,10192.13116,14.4039682,840.3890897,1373.219149,12.141,488.387,5864.0,4.26,1.27071,KP
3.5608112,3.389,4890.0,10.4972,621.482,1390.0,12.0213,486.474,5659.0,4.1,1.47,KP
4.6027498,4.2702334,7456.703776,11.7236575,639.4922705,1282.562609,11.7607,436.098,5909.0,4.21,1.3408999,KP
5.36777,4.271,6650.0,14.2607,747.132,1456.0,11.3151,542.251,6561.0,4.1,1.72,KP
3.7788779,3.1290228,17654.07313,13.9739571,466.0843733,1185.047846,12.239,397.313,5817.7,4.43,1.02896,KP
4.218076,3.5060865,7882.070121,10.0080468,382.7103105,1128.073222,11.4007,403.591,5780.0,4.438,1.0,KP
3.4654953,4.1612558,5884.190557,14.2776184,1373.532406,1552.671127,12.0719,602.236,5570.3,3.93,1.77738,KP
3.2346944,3.5710893,10156.56139,13.3160023,843.7111506,1374.574227,12.6877,587.039,5613.0,4.2,1.3147399,KP
17.8552322,7.525823,8831.671174,14.5976753,183.2136427,938.3377787,10.931,399.398,6779.2,4.25,1.49114,KP
1.805376,2.0790249,21680.3725,12.0157766,535.3422852,1226.81093,12.8416,329.036,5090.0,4.54,0.820538,KP
4.0088245,2.7370959,21483.74622,11.5444262,165.190061,914.3568608,11.9475,202.078,5007.0,4.56,0.795696,KP
1.4822451,1.595,21920.0,14.0641,442.993,1278.0,12.883,360.313,5115.0,4.45,0.91,KP
1.9617969,2.7570171,14086.2146,13.2107214,1400.022566,1560.10385,13.0942,666.802,6026.0,4.41,1.09703,KP
4.2186625,3.2580998,18527.65252,13.6976778,311.7091966,1071.660327,12.7628,440.089,5425.9,4.41,1.0068901,KP
4.4085194,3.3016793,8977.03543,12.4986982,648.882601,1287.245202,11.4453,319.031,5961.2,4.25,1.2983299,KP
4.6401269,3.0320144,9954.909884,10.2407443,243.0337156,1007.016024,11.7524,255.206,5191.0,4.37,1.00936,KP
1.9025032,1.6652986,10717.89318,11.3732439,959.0316129,1419.312346,12.3824,338.84,5464.2,4.4,1.02592,KP
1.540776,1.705,27310.0,13.3674,210.669,1061.0,12.9178,213.771,4234.0,4.49,0.77,KP
2.9036816,5.0469369,4642.274915,14.913823,3384.609688,1945.346186,10.1638,362.715,6059.0,3.92334,2.14325,KP
1.9550932,1.78762,19634.99087,13.1406834,690.3398082,1307.330758,11.0529,184.848,5400.0,4.53926,0.873418,KP
1.3600283,2.1652751,19427.69447,13.0911813,1343.156827,1544.014699,9.62713,105.166,5500.0,4.48298,0.933975,KP
3.6344447,3.871,9230.0,14.25,1133.73,1616.0,11.3161,414.234,6272.0,4.25771,1.42,KP
3.532822,3.44312,11283.61942,13.474905,837.7033716,1372.120698,11.185,317.652,6153.0,4.34152,1.25,KP
2.9626402,1.9096724,27118.32622,12.65489,269.8828476,1033.745354,12.3943,281.742,5473.0,4.60845,0.718635,KP
3.6623918,3.7669692,12253.65825,17.2805567,1645.988696,1624.525234,9.6757,246.69,6600.0,4.20892,1.48532,KP
3.6112621,3.5377447,5684.094414,13.6137403,1818.548888,1665.524382,10.5831,381.174,6450.0,4.03776,1.68443,KP
2.2359865,1.5254332,19058.01374,13.4367443,491.325955,1200.77649,10.3074,117.598,5260.0,4.51363,0.844379,KP
3.1615697,3.1425792,17482.23281,14.8619546,758.1026175,1338.294671,10.4408,202.218,6072.0,4.41,1.0977401,KP
15.5718552,4.931,380.0,2.44317,115.206,912.0,8.4642,106.289,6352.33,4.30502,1.31,KP
31.7180208,2.3326321,292.8649645,2.2998049,55.617465,696.5022874,8.4642,106.289,6352.33,4.30502,1.30883,KP
20.2730282,3.651,17182.0,10.4386,20.4393,592.0,12.7462,413.591,5742.0,4.58473,0.86,KP
4.3888516,3.0184015,24964.54782,13.8994523,192.2328216,949.6785627,12.8461,362.273,5175.0,4.46488,0.877856,KP
2.7439029,1.503168,13852.39796,11.9292388,306.4170427,1067.082454,13.5452,446.035,4860.0,4.438,0.885702,KP
3.85589,3.9555399,9747.60356,14.5222913,1062.029804,1455.975026,11.7231,488.66,6244.5,4.21,1.43256,KP
13.7748361,4.454,309.0,2.67656,114.929,912.0,9.15722,160.125,6266.98,4.19069,1.47,KP
3.905126,2.9136919,23549.92599,14.5499431,300.1569738,1061.590098,14.5787,914.699,5381.0,4.45342,0.947475,KP
1.8555745,2.3121742,10888.03773,14.8951809,2077.529159,1721.894471,13.9174,1093.08,5651.75,4.13988,1.40959,KP
3.3106692,3.7033867,9189.734252,13.382013,1061.554243,1455.812008,12.0682,516.543,6030.0,4.22,1.3514301,KP
4.8854844,5.2333985,7009.139498,18.1759557,1459.35473,1576.376555,12.4532,922.562,5974.0,3.84282,2.0812199,KP
2.6843081,2.7683352,18209.92066,13.9748499,651.2557496,1288.420547,13.814,758.753,5616.02,4.4174,1.01895,KP
3.5256535,2.5111799,23882.70294,12.1210086,189.762184,946.6123519,14.6147,686.284,5003.05,4.56877,0.783768,KP
4.2253498,2.7695297,7240.815237,8.8893197,342.3014046,1097.038628,13.4584,630.785,5501.0,4.39363,1.03122,KP
2.4552388,1.7323271,44130.16059,12.9928631,77.5068035,756.7539667,14.9826,381.949,3792.0,4.63873,0.614823,KP
3.1208396,2.405278,17027.40649,16.2108254,744.4110758,1332.210819,14.3168,1145.28,5983.0,4.3973,1.09921,KP
1.5449334,1.1043459,4941.870091,10.7011777,3717.199189,1991.469723,12.8939,822.96,6136.25,4.15767,1.4874001,KP
4.9427985,3.3153828,11349.48387,15.3204961,469.3399619,1187.11183,13.2394,739.412,5550.93,4.18442,1.32567,KP
3.2175184,1.8986264,12691.80369,10.5529773,393.9910424,1136.29563,14.3258,843.695,5549.0,4.50842,0.912927,KP
5.0141991,4.5606871,6026.126007,13.4911728,1233.097989,1511.364256,13.3926,1249.41,6669.0,4.12805,1.69675,KP
7.7942155,0.9710311,2950.73571,4.9169842,112.1124314,829.914194,11.8933,268.041,5461.54,4.50982,0.897403,KP
2.6634154,1.8429688,37522.94895,13.6857367,113.6142497,832.6796495,14.1959,305.3,4051.0,4.54826,0.701369,KP
2.2185748,1.8233621,25854.21446,13.3010355,348.1506195,1101.695417,6.8481,19.7638,5023.0,4.58,0.776484,KP
3.2432488,3.0748441,17481.82164,14.5800064,631.4204214,1278.496094,14.4394,1140.95,5778.0,4.37783,1.09304,KP
8.6004516,8.950521,3575.661423,14.548121,862.8947232,1382.321946,13.1981,1418.77,6011.95,3.75585,2.3108399,KP
