koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
32.6122381,144.55067,1.252,2.886,1.3214e+03,31.96,570,24.92,19.6,5780,4.438,1,287.07892,43.068771,11.486
0.967073359,131.604602,1.222,2.4875,7.7350e+02,28.15,1867,2870.56,92.4,5755,4.402,1.022,294.02347,39.92408,15.12
3.5564279,133.5377,0.359,6.998,1.3140e+02,0.8,972,211.41,12.3,5404,4.638,0.694,297.19739,46.22826,15.927
0.942997994,132.24469,0.153,1.1658,5.3920e+02,1.56,1283,639.03,29.2,4499,4.59,0.693,292.8598,45.205791,15.878
0.566796775,131.83811,0.974,5.471,1.4410e+02,0.61,931,176.94,32.2,3453,4.892,0.358,291.08929,42.590969,15.51
13.6471211,132.2552,0.617,8.331,7.5000e+01,1.25,913,164.06,14.7,5771,4.106,1.382,296.05984,42.65604,13.897
16.473474,142.68604,0.014,4.201,4.7050e+02,1.63,612,33.22,13,5364,4.529,0.754,295.56357,39.417599,15.889
3.74788322,134.17324,0.544,3.45,2.4260e+02,1.32,1031,266.76,16.3,5514,4.569,0.826,290.96243,50.272629,15.817
0.705455349,131.67764,0.447,2.469,7.4900e+01,0.64,1693,1936.09,18,5383,4.614,0.736,289.94019,50.652771,14.837
488.67353,519.7805,0.432,12.35,6.9100e+02,2.03,188,0.3,8.2,5218,4.596,0.772,298.12234,40.462349,15.747
8.5291223,135.74043,0.606,3.241,3.2540e+02,2.08,911,162.94,12.8,5543,4.318,1.111,283.25119,40.72311,15.377
1.08906057,132.0391,0.29,2.743,7.6200e+01,0.75,1511,1235.96,10.4,5087,4.463,0.881,287.97504,46.35326,14.959
1.48922187,132.3722,0.393,1.882,6.1360e+02,2.5,1594,1524.19,10.8,5780,4.438,1,294.15503,46.575706,17.352
0.716709761,132.05103,0.986,0.6969,6.8400e+01,1.42,2394,7725.24,21.2,6109,4.229,1.173,282.19479,46.522888,10.047
4.1083812,134.8932,0.148,3.279,3.5280e+02,1.62,1058,295.63,11.4,5730,4.545,0.87,296.90204,43.839821,15.771
1.962282625,131.53585,0.169,1.45,6.8300e+01,0.81,1448,1038.36,12.9,5726,4.418,0.979,296.58755,47.207161,13.885
0.523629052,131.63487,0.045,3.443,1.2200e+02,46.33,9801,2181689.59,61.4,4136,1.392,44.448,298.23517,48.49789,10.863
6.4546845,135.5436,0.93,3.071,6.9900e+01,1.38,1244,565.72,10.8,6474,4.243,1.362,281.73087,43.282341,13.784
1.04588635,131.9887,0.204,2.833,1.0270e+02,1.1,1972,3582.91,13.2,6249,4.428,1.076,293.21414,45.82597,15.805
51.31346091,162.7018814,,3.94,,,,,,,,,300.1965,45.513931,13.888
0.494247662,131.84441,0.366,1.2443,2.2490e+02,1.51,2257,6096.15,18.1,5763,4.484,0.998,295.73773,38.903912,15.666
11.8299383,138.3039,0.502,5.168,4.1400e+01,1.6,1177,453.44,11.7,5747,3.802,2.431,298.90576,41.04261,12.327
419.92898,134.7701,0.0299,14.55,2.3350e+02,1.51,255,1,7.5,6047,4.431,0.988,295.53461,48.677391,14.755
1.23521458,131.9681,0.458,0.918,8.9500e+01,0.93,1713,2032.78,5,5999,4.494,0.959,295.82114,39.975479,15.637
1.085229874,132.10036,0.439,0.652,2.3810e+02,1.37,1632,1675.45,7.6,5713,4.554,0.851,298.15717,47.331268,15.959
1.540379557,132.00637,0.329,2.026,7.6900e+01,0.81,1581,1481.09,14.6,5812,4.408,0.914,286.94647,38.885189,14.298
5.30179786,135.9927,0.357,2.24,1.9720e+02,1.22,973,211.8,11.5,5749,4.547,0.864,289.10422,41.69014,15.466
3.60011712,133.25983,0.025,2.396,5.0200e+01,0.5,938,182.81,21.6,5051,4.562,0.721,289.75229,41.634605,8.717
9.32867952,135.87513,0.035,1.572,3.5440e+02,1.62,806,99.6,12.7,5749,4.547,0.864,289.10422,41.69014,15.466
6.38671206,131.52991,0.015,1.201,2.2370e+02,1.19,811,102.25,11.6,5071,4.505,0.811,296.02225,44.732658,14.58
158.348345,260.2924,3.655,10.55,8.9900e+02,372.86,409,6.61,17.6,6521,4.352,1.276,296.62296,47.291142,15.028
0.849362238,132.14191,0.453,1.36,1.1490e+02,0.85,1498,1190.04,11.9,4973,4.595,0.788,291.45813,47.15863,15.357
0.741768294,131.57747,1.201,0.4164,6.0300e+01,72.36,3380,30981.32,14,5897,3.637,3.147,297.27325,40.136761,13.469
0.93376962,132.4211,1.142,7.023,1.2580e+02,16.3,1937,3343.62,28.5,6056,4.448,0.975,292.93661,47.499931,15.318
322.48381,189.1585,0.938,22.99,1.0234e+03,3.5,259,1.06,27,5968,4.534,0.881,298.93066,40.419102,14.76
61.083322,132.494,0.649,10.396,2.2750e+02,1.61,465,11.01,11.5,5803,4.444,1.015,288.12555,38.347431,14.748
3.5944891,132.36207,0.041,2.557,8.9900e+01,0.98,1178,455.99,10.4,5523,4.364,1.046,284.72797,45.064968,15.033
0.739404894,131.69907,0.077,1.753,2.4680e+02,0.94,1256,589.06,21,4205,4.635,0.624,296.09058,50.408772,15.962
4.8608059,135.76776,0.374,1.966,2.5210e+02,1.21,925,172.76,8.9,5541,4.6,0.757,297.05664,46.08353,15.933
4.04481159,133.60007,0.393,2.479,3.3000e+01,0.67,1325,729.15,7.5,6358,4.359,1.141,288.39761,40.6269,13.778
25.94964132,148.9825267,0.945,11.6411,6.7800e+01,2.06,753,76.14,7.6,5109,3.873,1.922,293.68207,39.01112,13.956
1.71051215,131.65812,0.057,1.284,4.2200e+01,1.04,2004,3820.16,11.2,5925,3.989,1.589,286.112,39.80323,13.095
62.869463,166.0137,0.954,6.842,3.4170e+02,1.96,349,3.51,16.2,4762,4.535,0.781,282.42303,46.014019,14.591
84.8062818,192.37227,1.265,9.0006,9.9360e+03,36.51,388,5.33,121.6,5735,4.525,0.853,289.15082,46.344151,15.808
29.9632816,149.94353,0.855,2.6,8.9320e+02,2.24,391,5.55,17.7,4463,4.623,0.638,285.5578,44.010792,15.947
17.99643716,134.910537,1.122,4.164,3.6923e+04,30.08,468,11.31,123.5,4438,4.606,0.666,283.01282,42.723679,14.845
11.63486009,140.50071,0.053,5.466,2.9230e+02,2.61,961,201.96,18.4,5570,4.066,1.548,292.92276,38.47728,15.035
4.8302364,134.9522,0.316,7.983,2.2500e+01,1.06,1453,1052.42,11.6,5086,3.678,2.247,286.69318,40.170109,11.994
56.446465,170.59,0.874,7.371,1.4790e+02,1.57,522,17.5,12.4,5995,4.337,1.117,284.38248,44.308231,14.046
31.4202111,132.7457,0.075,4.021,3.9050e+02,1.45,471,11.6,10.6,5269,4.603,0.748,292.18646,41.328041,15.809
10.8118317,137.13426,0.896,2.627,7.6800e+01,1.24,922,170.74,9.5,6025,4.331,1.196,297.32889,47.815472,13.385
5.56676609,132.49956,0.392,1.812,1.7380e+02,1.12,859,128.51,12,5032,4.479,0.859,290.46756,40.056438,15.223
1.208528832,131.97963,0.039,1.336,1.8080e+02,1.25,1725,2084.15,10.6,6072,4.51,0.923,295.10959,41.07579,15.912
208.1871179,146.5337609,0.321,2.5404,3.9470e+02,1.99,307,2.1,4.2,5780,4.438,1,298.46381,40.216812,12.793
0.93198504,131.62897,1.19,2.0472,3.2660e+02,17.72,1647,1734.47,44.5,5470,4.509,0.777,299.52527,46.917549,14.477
0.60818508,131.62275,1.835,0.909,1.4470e+02,96.03,2298,6637.9,18.9,5981,4.372,1.043,295.58548,39.299259,14.538
5.38613715,133.95782,0.197,1.943,1.6930e+02,0.86,846,121.37,8.9,5516,4.669,0.656,298.12167,40.81358,15.347
13.2965044,136.5669,0.902,5.68,1.3340e+02,0.88,488,13.42,9.1,4352,4.671,0.613,284.26859,44.19754,15.073
21.8420304,150.82731,0.208,3.843,7.9500e+01,2.01,1016,251.46,9.5,6194,3.813,2.241,298.40958,45.461639,13.547
1.65320144,132.40988,0.148,1.525,1.3210e+02,0.74,1059,296.8,6.7,4544,4.609,0.661,290.26178,37.787189,15.762
3.37487541,132.48977,0.389,3.085,5.3800e+01,0.75,1287,649.96,8.3,6181,4.464,1.006,300.75897,45.71788,13.858
0.962825082,132.21375,0.088,2.8464,1.1810e+02,5.18,3265,26811.24,40.7,4898,3.212,4.928,297.62054,40.76302,12.173
309.494217,375.9225,0.0542,13.716,2.9200e+02,2.79,399,6.01,14.5,6908,4.085,1.614,286.0275,37.89447,12.512
0.876850385,131.77033,0.049,1.534,5.9200e+01,1.35,2543,9858.55,9.7,6102,4.069,1.756,297.19199,40.387951,14.878
24.2382519,136.62118,0.82,2.703,4.6550e+02,2.19,597,29.92,11.3,5763,4.527,0.904,291.28296,43.608238,15.752
24.2416103,155.0323,0.069,5.137,3.2340e+02,1.61,596,29.92,10.8,5763,4.527,0.904,291.28296,43.608238,15.752
413.51856,374.3587,0.019,10.395,3.9110e+02,1.96,254,0.98,7.9,6031,4.45,0.992,290.38721,39.829941,15.106
20.7106368,140.89982,0.604,2.693,1.4250e+02,1.12,626,36.18,11,5631,4.478,0.901,292.62964,44.283119,14.18
69.3788597,154.19137,0.539,3.807,5.3040e+02,2.07,421,7.4,16.8,5806,4.529,0.874,291.97253,44.12999,14.854
29.3493852,148.46564,0.75,4.313,6.5920e+02,2.02,451,9.81,20.3,4987,4.613,0.722,285.83047,43.198391,15.689
3.43633133,132.42697,0.114,0.675,4.7350e+02,1.44,945,188.22,14.5,5201,4.616,0.651,296.78934,47.234531,15.71
449.57274,153.3061,0.2059,9.328,2.2140e+02,3.08,333,2.89,14.1,5691,3.842,2.079,289.43906,41.492977,13.679
245.059374,301.678,0.0927,9.549,1.6500e+02,1.63,356,3.81,15.1,6036,4.127,1.265,293.81812,45.20153,12.854
142.703888,212.0311,0.062,5.808,2.2550e+02,1.95,440,8.88,11,6701,4.326,1.289,289.68073,49.745831,13.964
3.38080537,133.94842,0.067,3.275,2.0090e+02,1.69,1362,814.73,11.6,6072,4.343,1.193,301.57855,44.31218,15.514
10.4716194,136.2877,0.184,4.512,1.2390e+02,1.74,1035,271.12,11.7,5812,4.083,1.574,282.09314,42.160271,14.486
11.49500229,141.27511,0.911,7.602,5.1400e+01,1.53,1105,351.79,22.9,6033,3.985,1.788,298.67377,43.795479,12.014
0.708726708,132.08629,0.28,0.753,3.1360e+02,0.92,1302,684.35,13.4,4607,4.733,0.515,299.54672,40.681911,15.986
283.72675,392.671,0.3461,15.49,8.4600e+01,1.18,341,3.2,9.3,6496,4.301,1.257,289.08319,51.47406,12.768
373.60683,246.5809,0.588,8.752,5.3480e+02,2.5,271,1.28,9.3,6184,4.448,1.038,281.86789,47.256649,15.256
6.78788113,136.3345,0.022,2.26,7.3100e+01,2.44,1679,1875.92,7.8,6537,3.76,2.829,283.6788,41.096882,13.36
5.47455167,133.55529,0.931,3.71,7.3200e+01,1.4,1155,419.95,10.8,5611,4.19,1.312,296.40094,50.558338,14.211
3.43861067,132.68641,0.629,1.264,4.6800e+01,1.01,1348,779.48,9.5,5383,4.112,1.401,281.32745,47.584869,12.192
4.8754765,133.29167,0.084,1.902,3.9600e+01,0.8,1180,458.62,8.8,5513,4.179,1.286,289.67175,38.297871,12.207
4.29388808,133.51002,0.272,3.618,1.1060e+02,1.68,1532,1302.16,17.9,6615,4.173,1.574,294.89734,40.798168,12.209
13.5437884,135.27623,1.269,5.7076,6.6087e+03,32.21,658,44.22,114.4,5463,4.582,0.794,300.49106,45.796909,15.023
65.6491001,174.79319,0.038,7.298,9.8390e+02,2.52,390,5.48,20.5,5436,4.573,0.819,296.39752,42.396919,15.858
25.1593389,153.0404,0.035,5.198,3.5810e+02,1.76,619,34.7,13.1,5973,4.506,0.935,294.4873,42.00692,15.759
10.5071781,139.66432,0.232,2.68,2.7180e+02,1.41,737,69.76,11.1,5290,4.46,0.865,294.13626,41.456692,15.654
31.7787564,136.76929,0.29,8.093,2.6200e+02,1.5,564,23.96,25.9,5638,4.391,0.928,287.23569,38.754162,14.159
5.4398033,135.1594,0.136,3.256,8.5500e+01,1,1112,361.47,8.4,6108,4.43,1.08,290.46088,39.837212,14.829
1.332568744,132.04697,0.751,3.755,2.4100e+01,0.58,1941,3346.25,29.1,6620,4.411,1.081,295.19992,46.814621,11.834
9.0194714,139.9234,0.2805,5.92,1.9160e+02,1.07,789,91.74,7.2,5775,4.59,0.768,301.57855,44.31218,15.514
8.8493948,139.786,0.819,6.928,4.3800e+01,0.82,978,216.18,12.1,6095,4.349,1.11,296.8432,43.697441,13.556
51.567801,168.873,0.554,5.514,2.1010e+02,1.3,433,8.3,13.5,5285,4.467,0.876,295.12238,39.391033,13.882
16.4491515,145.7441,0.866,6.696,7.0900e+01,2.75,1036,272.9,11,5334,3.712,2.789,292.40323,44.782009,12.999
0.428046051,131.83682,0.041,0.776,1.2600e+02,0.87,2017,3877.26,14.1,5285,4.566,0.775,286.14777,38.241798,15.247
0.814278961,131.64806,0.451,2.087,7.2000e+01,0.76,1762,2284.94,13,5537,4.539,0.886,292.50577,49.331959,15.367
19.254536,148.0172,0.806,4.754,1.8600e+02,1.32,625,36.02,9.2,5668,4.545,0.868,298.28214,44.27206,15.23
2.1890751,132.09378,0.048,2.365,9.4800e+01,0.87,1399,906.2,12.6,6077,4.526,0.891,285.92587,39.669209,14.92
384.6961,365.0874,0.5221,6.167,7.8700e+02,1.78,157,0.14,8.2,4228,4.64,0.623,284.76764,45.341228,15.677
2.42649862,133.70347,0.673,2.014,2.9200e+01,0.75,1638,1705.27,15.2,6033,4.176,1.316,298.40298,45.29723,12.222
8.80854183,134.02712,0.993,34.7564,1.7470e+02,2.69,1000,236.05,137.3,6017,4.3,1.21,295.71942,45.747559,12.239
219.74735,239.9455,0.097,22.48,1.9040e+02,3.24,427,7.82,12.7,5127,3.602,2.38,285.28674,40.342339,12.821
19.7639874,134.17,0.489,12.319,5.1300e+01,1.19,900,155.45,13.5,6195,4.072,1.617,298.35858,47.638592,12.25
6.05919881,133.67437,0.438,1.365,1.5420e+02,1.21,976,214.55,11.7,5734,4.462,0.962,282.11783,46.22393,12.253
7.5143967,136.1851,0.399,4.865,3.6300e+01,0.96,1199,488.52,9.8,6206,4.159,1.573,295.48651,51.0135,11.684
33.1981761,142.09873,0.826,4.709,3.3670e+02,3.21,678,49.9,11.8,5570,4.066,1.548,292.92276,38.47728,15.035
5.32784157,133.55005,0.116,4.696,8.7200e+01,0.86,1023,259.32,15.9,5638,4.391,0.928,287.23569,38.754162,14.159
71.05457555,134.734589,0.061,1.9162,4.8532e+03,5.91,390,5.45,95.9,5290,4.46,0.865,298.96829,40.797352,14.71
20.5512722,141.087,0.946,4.639,1.9120e+02,1.64,607,32.01,20,5401,4.464,0.918,288.80457,50.99062,13.55
31.827649,134.59995,0.785,1.639,5.2000e+02,4.98,668,47.21,16.4,4774,3.838,1.954,289.81934,51.90485,14.41
7.5861587,132.7988,0.858,4.32,1.1680e+02,1.07,928,175.29,10.8,5934,4.444,0.871,299.34955,43.8503,14.84
0.824000125,131.80421,0.7697,0.855,1.8310e+02,0.42,746,73.09,12.3,3396,4.991,0.28,287.26215,42.03231,15.896
0.772152075,132.2074,1.009,1.78,4.3600e+01,4.44,2966,18277.6,13.6,5951,3.787,2.08,299.46524,40.89109,13.308
42.04952379,167.3423568,0.23,2.1372,6.0790e+02,1.19,303,2,5.1,4281,4.761,0.48,295.79251,39.89257,15.263
1.08469871,131.7376,0.672,4.077,1.2400e+02,1.11,1757,2247.25,16.9,5942,4.506,0.938,293.98932,45.48415,15.824
6.60180003,137.476,0.204,2.624,2.1340e+02,1.25,875,138.25,8.1,5591,4.559,0.86,291.13574,38.90543,15.414
3.19938075,133.01116,0.268,1.761,7.6100e+01,0.62,1026,262.08,9.8,5483,4.632,0.702,287.81729,38.194809,14.261
3.04185157,132.50422,0.176,1.434,6.9000e+01,0.71,1184,465.54,11.1,5802,4.537,0.857,294.33328,42.26413,14.147
5.660274452,134.46727,1.092,0.9077,4.1410e+02,11.02,950,192.77,26.4,5615,4.478,0.842,291.37064,47.435509,12.049
1.23512429,132.00059,0.556,4.22,1.5200e+01,0.38,1642,1722.78,15.7,5798,4.507,0.941,295.84006,39.931221,11.438
1.381257093,131.84079,0.351,1.125,9.2300e+01,1.1,1728,2110.47,11,5861,4.385,1.131,291.38626,40.18026,14.943
1.89873195,132.09278,0.197,1.382,7.8000e+01,0.93,1524,1279.95,10.2,5942,4.439,1.05,284.94226,48.666512,14.457
11.39110963,137.69665,0.569,2.749,5.9340e+02,1.9,632,37.65,12.1,4999,4.587,0.76,294.11566,38.393478,15.681
2.41810158,132.38894,0.016,2.144,4.6800e+01,0.85,1602,1555.96,13.4,6258,4.307,1.239,283.43576,47.06686,12.278
7.13044117,135.594,0.068,2.566,3.1900e+01,1.18,1400,908.79,10.5,6312,3.964,2.074,295.43915,43.676311,12.31
33.4203001,159.1401,0.789,5.307,4.3660e+02,2.46,581,27.02,8.9,5731,4.372,1.066,285.33063,42.040428,12.325
58.3437362,169.90401,1.246,22.482,1.2668e+03,93.55,779,87.03,75,5896,3.65,3.006,300.02124,46.090778,12.33
1.070982122,131.98355,0.563,1.255,4.3400e+01,0.98,2122,4811.39,9,5717,4.109,1.433,298.89642,40.477009,12.334
18.0939004,139.01706,0.445,3.294,4.6730e+02,1.91,665,46.21,11.6,5904,4.543,0.867,286.50211,50.246189,15.739
34.9524256,163.52048,1.225,1.717,6.7700e+02,21.74,429,8.02,15.8,4921,4.591,0.779,283.04764,46.265331,14.767
23.81578356,141.84883,0.958,3.7591,4.8567e+03,8.4,560,23.2,71,5561,4.572,0.818,294.66592,46.665852,16.029
31.1748311,159.10049,0.016,3.79,2.0020e+02,1.31,585,27.62,17,6086,4.511,0.921,289.83121,44.609859,13.926
0.474811162,132.20477,0.44,1.169,2.0520e+02,1.28,2206,5603.32,17.4,5799,4.539,0.878,298.48325,40.585949,15.733
47.0568476,161.05864,0.027,5.2232,1.5312e+03,2.84,411,6.72,38,5288,4.613,0.74,295.04855,45.342682,15.549
367.73299,302.3576,0.0064,10.158,5.0390e+02,2.1,266,1.19,11.2,6225,4.481,0.931,288.97574,41.279121,14.892
15.1516409,133.9226,0.173,5.105,1.9150e+02,1.38,736,69.25,11.4,5780,4.438,1,289.57462,40.807594,11.843
7.4213444,137.493,0.1732,2.361,3.1590e+02,1.73,953,195.23,8.7,6032,4.485,0.973,297.9487,45.255039,15.85
0.743495989,132.18904,1.144,2.255,1.7280e+02,11.82,1617,1612.65,26,5345,4.639,0.686,289.07837,39.70882,15.222
1.405887031,132.01147,0.364,1.184,2.1600e+02,0.95,1086,329.99,13.8,4440,4.618,0.653,286.7695,45.234131,15.643
17.7412303,144.3554,0.065,4.816,1.4470e+02,1.14,684,51.69,9.2,5817,4.491,0.956,294.47876,38.883659,14.641
2.63527677,133.97919,0.646,1.997,7.0400e+01,0.76,1136,394.32,10.7,5215,4.496,0.864,289.80804,44.362518,14.342
1.45728997,131.5882,0.749,3.582,7.1300e+01,0.93,1665,1818.19,15.5,6063,4.476,1.012,290.36142,46.661331,14.561
147.388124,174.6537,0.005,8.781,9.0920e+02,3.03,356,3.78,15.8,6046,4.478,1.007,296.52145,46.540539,15.817
4.11497357,135.318,0.396,3.025,1.5410e+02,1.17,1137,395.27,9.7,6011,4.507,0.927,293.17578,38.042019,15.392
1.245331397,132.22902,0.649,2.566,3.8100e+01,1.61,2678,12115.45,26.5,6106,3.781,2.477,292.34503,41.585289,12.341
1.52593737,132.6849,0.681,1.958,1.5910e+02,1.39,1697,1963.41,9.6,6184,4.448,1.038,295.31754,40.190639,14.943
8.21429932,135.00609,0.667,3.099,7.0700e+01,1.66,1312,701.11,19.7,6277,3.951,1.869,294.17792,46.191711,12.344
1.54945486,132.47682,0.228,6.698,2.1800e+01,1.34,3006,19304.93,20.9,7382,3.838,2.804,284.45609,42.439831,12.374
8.42943991,132.29198,0.82,2.441,8.9100e+01,1.19,1029,265.39,19.7,6353,4.375,1.132,286.85983,46.625511,12.385
10.60052083,132.98523,0.729,4.509,6.0900e+01,1.09,987,224.28,17.4,6035,4.212,1.303,280.24945,43.915058,12.405
0.9570701,131.7767386,,2.75,,,,,,,,,301.01672,44.233841,14.446
21.8634638,145.2419,0.502,3.542,8.7100e+02,2.37,551,21.77,9.9,5383,4.587,0.789,293.82135,39.39135,15.965
86.4392931,144.58294,1.28,6.534,1.1751e+03,35.31,442,8.99,20.5,6208,4.454,1.024,299.26376,40.263741,14.329
63.3354719,162.6161,0.029,3.651,9.8300e+02,1.18,202,0.39,13,3526,4.866,0.383,286.54001,49.437328,15.921
14.77820911,144.09725,1.258,5.395,1.0774e+04,44.48,809,101.07,123.1,6258,4.442,1.046,296.11771,48.664108,15.696
15.60862948,144.30211,1.171,6.6957,3.4356e+04,39.42,648,41.71,186,5569,4.566,0.829,297.983,48.555649,15.466
389.14115,309.5721,0.0973,7.93,3.4740e+02,1.67,250,0.92,10.1,6043,4.505,0.894,290.30505,41.838459,14.534
365.78863,187.5436,0.1564,12.76,8.8500e+02,2.21,215,0.5,10.5,5407,4.585,0.752,287.58789,45.598492,15.964
2.4826619,133.78028,0.731,2.115,3.7000e+01,0.8,1619,1627.36,10,6356,4.292,1.225,286.46796,39.652321,13.505
2.17811908,132.02334,0.3437,1.468,7.4000e+01,0.8,1412,938.51,9.8,6039,4.505,0.921,288.43149,45.918869,14.555
1.11205787,132.01568,0.008,1.459,1.1870e+02,1.02,1799,2484.64,16.1,6098,4.488,0.932,296.78345,40.229111,14.935
224.447413,293.1378,0.4162,4.986,6.5100e+02,2.05,260,1.08,7.9,5489,4.574,0.798,289.4585,46.276379,15.618
7.5019743,135.0995,0.442,2.582,2.4800e+02,1.19,709,59.73,9.1,4807,4.546,0.758,283.06223,42.629002,15.562
21.8660922,138.517,0.057,2.03,3.0160e+02,1.88,730,67.15,9.2,6309,4.402,1.077,291.73026,38.411461,15.019
5.09506,132.4511,0.691,5.73,2.3600e+01,2.14,2247,6030.14,7.6,6700,3.48,4.146,290.86154,37.885422,12.062
29.1206519,138.4718,0.195,2.89,4.1550e+02,1.6,528,18.43,9.7,5671,4.582,0.788,285.09976,41.874378,15.536
0.689967868,131.63498,0.119,1.1688,1.2290e+02,0.78,1539,1336.82,28.7,4872,4.615,0.726,289.42395,46.72617,12.411
1.89132292,132.6489,0.709,5.607,1.6000e+01,0.9,2799,14532.55,14.8,8482,4.089,2.106,289.87814,38.427269,12.417
6.91261536,132.15638,0.656,2.359,3.4400e+01,0.64,981,218.66,12,5761,4.383,1.044,290.46509,48.332249,12.419
25.8616058,140.2048,0.855,7.78,1.2300e+02,1.12,613,33.37,8.5,6067,4.524,0.884,289.44324,40.253529,15.183
0.918420801,131.58576,0.656,3.533,5.6700e+01,1.14,2374,7502.5,40.3,6210,4.166,1.434,289.7605,45.455608,12.434
0.573709256,131.93854,0.69,1.4932,1.3120e+02,7.05,4415,90258.45,37.5,5261,3.13,5.769,280.90244,42.935719,12.436
13.8353959,134.3082,0.94,4.961,8.1800e+02,3.78,809,101.05,10.3,6020,4.403,1.057,301.27869,44.25053,15.842
18.9060921,140.82932,0.004,4.125,3.7560e+02,0.87,336,3.03,11.9,3751,4.813,0.45,287.05453,45.18037,15.931
25.6970688,144.2286,0.943,3.739,8.3500e+02,3.83,658,44.24,6.4,6020,4.403,1.057,301.27869,44.25053,15.842
46.9434911,176.32544,0.213,1.368,1.0070e+02,1.57,669,47.27,6.6,6253,4.102,1.55,291.43582,40.35881,13.098
19.5906103,144.65969,0.529,6.745,2.9700e+02,2.64,819,106.48,24.9,5794,4.118,1.496,293.51984,41.277409,15.024
8.23983041,137.75528,0.012,5.619,2.5100e+02,2.35,1093,338.17,29.4,5794,4.118,1.496,293.51984,41.277409,15.024
6.07855,132.5345,0.3408,3.408,1.0270e+02,1.14,1115,365.15,10.4,6119,4.346,1.114,300.58502,44.2131,14.458
427.65334,136.2622,0.4355,11.17,1.5710e+02,1.97,284,1.53,7.2,5325,4.004,1.565,290.73477,49.086639,13.776
412.041857,354.8569,0.1068,5.572,1.9590e+03,3.77,217,0.52,12.3,5485,4.556,0.867,285.28363,38.947281,15.403
2.131660527,133.13431,0.036,1.8585,3.2200e+01,0.56,1438,1010.45,15.7,5849,4.426,0.997,296.67984,47.173313,11.893
5.75902182,132.16301,0.329,2.687,7.0800e+01,0.91,1112,362.12,9.9,6247,4.433,1.066,295.57159,49.607479,14.199
0.903763067,131.51926,0.0938,0.562,2.6750e+02,1.08,1254,585.15,12.6,4430,4.616,0.651,296.59799,50.356651,15.697
0.9628348,132.1907,0.309,2.259,9.2800e+01,0.81,1648,1734.83,7.6,5559,4.554,0.838,297.68759,40.670361,15.466
5.66494448,136.33835,0.4638,4.173,4.6000e+01,0.78,1134,390.59,11.4,5888,4.269,1.13,285.45886,42.931049,13.221
1.57017249,132.1034,0.085,2.257,1.5840e+02,0.82,1232,543.06,10.2,5300,4.66,0.66,297.70941,41.028149,15.981
0.566798364,131.81891,0.487,3.172,3.8600e+01,0.66,2272,6280.34,14.1,5864,4.411,1.04,291.65839,42.632439,14.895
3.22452656,132.50118,0.0995,5.156,5.7500e+01,24.48,4883,134353.84,24.3,3857,1.338,34.674,299.69125,40.855957,12.474
1.89127438,132.68059,0.514,4.491,3.2300e+01,2.03,3342,29488.85,24.6,7919,3.663,3.46,290.25375,37.92691,12.481
1.33256944,132.05502,0.456,3.89,2.0600e+01,0.46,1624,1636.72,18.8,5655,4.431,0.998,295.13477,46.76965,12.496
66.6504521,171.18229,0.433,5.744,5.3690e+02,1.56,308,2.14,27.1,4550,4.627,0.679,297.34738,44.026939,14.352
55.7002642,152.6957,0.2976,4.285,3.3270e+02,1.18,309,2.14,10.8,4267,4.608,0.67,295.95798,49.041012,14.807
3.54553077,132.37486,0.143,4.143,1.1920e+02,1.62,1448,1039.47,18.1,5794,4.118,1.496,293.51984,41.277409,15.024
85.0624157,149.220739,0.819,4.6964,4.1901e+04,21.26,355,3.74,495.3,5223,4.52,0.875,291.42685,42.164082,15.954
10.88241656,132.677164,1.199,5.4674,1.6630e+04,29.69,632,37.81,265.2,4946,4.57,0.715,290.80301,42.34441,14.874
25.19830439,142.2240343,1.069,5.1942,7.3834e+04,46.14,604,31.54,1669.4,5955,4.534,0.883,296.4621,43.459728,15.94
14.3196417,134.16323,0.533,3.781,2.1550e+02,2.06,850,123.37,12.5,5562,4.151,1.373,293.73444,40.307201,15.076
0.50727675,131.77681,0.429,2.32,2.1470e+02,1.7,2449,8524.12,33.5,5970,4.399,1.143,295.66525,40.363739,13.639
5.2736268,135.6461,0.595,5.291,8.6100e+01,0.89,1014,249.68,8.7,5851,4.515,0.918,296.12253,41.561138,15.374
24.5041103,140.1805,0.178,6.065,1.1950e+02,1.03,574,25.59,11.3,5250,4.404,0.962,290.09427,41.742779,14.375
1.316398648,132.2998,0.392,1.169,1.8250e+02,1.09,1374,842.93,13.1,5088,4.508,0.806,285.88486,45.380138,15.797
419.4596,275.458,0.0167,13.53,1.3180e+02,2.1,303,2,8.4,5248,3.886,1.869,295.77237,48.53656,13.846
9.97202023,137.71181,0.401,1.425,3.2970e+02,1.26,627,36.53,8.6,4810,4.584,0.696,297.34842,43.421219,15.693
14.2005007,135.7279,1.106,5.232,8.0600e+01,13.28,843,119.41,10.6,6332,4.406,1.065,282.67715,46.152851,13.594
1.318347743,132.7886,0.427,0.871,1.1320e+02,1.23,1861,2827.4,10.6,6143,4.351,1.121,298.80429,42.164162,14.942
5.5834987,132.562,0.7862,2.484,8.7400e+01,1.41,1317,711.41,11.8,6517,4.241,1.375,299.81876,43.825741,13.663
1.12401084,131.64952,0.297,3.052,4.3600e+01,0.61,1719,2058.79,10,5941,4.519,0.911,294.76459,39.762718,14.665
