koi_period,koi_period_err1,koi_time0bk_err1,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_depth,koi_depth_err1,koi_prad,koi_prad_err1,koi_teq,koi_insol,koi_insol_err1,koi_model_snr,koi_tce_plnt_num,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_disposition_encoded
1.123258617,2.305e-06,0.00287,0.513,0.016,-0.022,4.27355,0.00742,377575.0,496.0,150.94,32.62,3215.0,25226.88,15842.48,779.2,1.0,0.204,-0.136,2.17,0.469,-0.626,0
32.0273169,0.0009144,0.0236,0.259,0.189,-0.259,5.144,0.539,161.7,20.3,1.14,0.15,525.0,17.95,5.99,8.8,2.0,0.038,-0.105,0.909,0.113,-0.052,1
8.75630628,9.976e-05,0.00887,0.371,0.083,-0.371,2.852,0.257,81.9,9.5,1.12,0.33,982.0,219.87,188.86,9.8,2.0,0.175,-0.175,1.227,0.36,-0.27,1
9.6183111,0.0001066,0.0092,0.447,0.502,-0.248,4.215,0.216,25.0,2.4,0.85,0.15,1142.0,402.64,200.59,11.9,2.0,0.182,-0.098,1.665,0.293,-0.358,1
386.370512,0.008255,0.0103,0.01,0.441,-0.01,11.007,0.375,1336.4,94.4,2.96,0.17,209.0,0.45,0.09,13.1,1.0,0.06,-0.04,0.834,0.047,-0.052,2
0.518060209,3.747e-06,0.01,1.262,0.964,-0.018,1.8062,0.0203,2258.4,20.2,61.49,38.97,2921.0,17224.79,36246.56,140.6,1.0,0.77,-0.33,1.772,1.123,-1.123,1
17.3695112,0.0004896,0.0239,0.28,0.182,-0.28,4.012,0.74,314.0,56.4,1.45,0.08,588.0,28.35,5.36,8.6,3.0,0.06,-0.04,0.834,0.047,-0.052,1
17.8693759,0.0004703,0.0179,0.259,0.1898,-0.2589,6.886,0.507,63.0,6.8,0.81,0.33,759.0,78.58,90.61,9.8,2.0,0.047,-0.279,1.013,0.405,-0.092,1
17.236085,0.0002237,0.0109,0.04,0.426,-0.04,4.209,0.407,330.0,35.6,1.98,0.31,721.0,63.85,25.66,10.4,2.0,0.137,-0.1,1.111,0.17,-0.17,1
12.4297161,0.0004724,0.042,0.293,0.184,-0.293,15.078,0.834,192.7,15.4,1.26,0.38,742.0,71.78,65.79,13.3,1.0,0.037,-0.213,0.905,0.281,-0.088,0
12.4288476,0.0004875,0.0317,0.031,0.432,-0.03,16.43,0.726,165.4,12.6,1.12,0.29,725.0,65.27,52.55,15.2,1.0,0.048,-0.18,0.886,0.229,-0.098,0
12.4258252,0.0002465,0.0155,0.689,0.234,-0.468,21.841,0.372,130.2,5.0,1.27,0.4,822.0,108.1,103.86,30.0,1.0,0.072,-0.203,1.048,0.333,-0.143,0
153.725848,0.001731,0.008,1.255,6.934,-4.652,117.52,2.0,5257.7,47.6,259.36,69.86,734.0,68.48,49.12,302.3,1.0,0.135,-0.135,6.816,1.836,-1.071,0
12.4257907,0.0003239,0.0269,0.384,0.067,-0.383,19.859,0.639,340.1,13.9,1.27,0.11,589.0,28.51,9.57,28.2,1.0,0.06,-0.035,0.693,0.062,-0.069,0
12.4253356,0.0003681,0.0276,0.966,0.014,-0.015,27.49,2.1,374.4,17.0,2.02,0.37,683.0,51.57,31.57,35.4,1.0,0.072,-0.108,0.783,0.14,-0.081,0
12.4254201,0.0003602,0.0267,0.428,0.234,-0.428,18.56,2.3,144.5,7.9,0.84,0.14,659.0,44.57,23.41,24.9,1.0,0.028,-0.105,0.691,0.114,-0.045,0
12.424995,0.0003176,0.025,0.746,0.234,-0.503,20.282,0.631,51.5,2.8,2.06,0.35,1293.0,660.61,368.51,21.4,1.0,0.344,-0.108,2.657,0.452,-0.979,0
12.4227918,0.0009303,0.0765,0.979,1.735,-0.011,27.29,2.1,202.6,16.2,1.44,0.23,634.0,38.29,19.25,15.5,1.0,0.036,-0.09,0.72,0.112,-0.06,0
485.92297,0.01167,0.015,0.4516,0.0439,-0.4516,3.756,0.819,122.9,27.1,1.07,0.47,225.0,0.61,0.79,5.5,3.0,0.143,-0.273,0.957,0.412,-0.147,1
22.913446297,4.06e-07,1.43e-05,0.709,0.008,-0.004,4.11699,0.00079,251835.0,37.1,81.61,17.75,811.0,102.27,63.41,6512.7,1.0,0.092,-0.138,1.297,0.282,-0.188,0
9.6550473,7.33e-05,0.00692,0.124,0.33,-0.124,2.752,0.205,313.1,27.4,1.45,0.06,705.0,58.36,9.81,12.2,4.0,0.075,-0.03,0.843,0.04,-0.06,1
10.0046881,0.0001164,0.00979,0.0164,0.455,-0.0164,2.389,0.25,50.6,7.4,1.9,0.45,1466.0,1091.58,749.69,8.3,3.0,0.351,-0.124,2.641,0.631,-1.104,0
8.65315602,5.315e-05,0.00489,0.049,0.403,-0.049,2.627,0.227,417.5,44.9,1.37,0.13,643.0,40.5,14.94,13.6,1.0,0.04,-0.04,0.696,0.063,-0.057,0
228.65412,0.006342,0.0242,0.225,0.2337,-0.2248,2.487,0.5,179.1,36.1,3.63,1.27,521.0,17.44,18.26,6.6,3.0,0.251,-0.213,2.674,0.935,-0.862,1
2.243015737,4.5e-08,1.74e-05,0.661,0.004,-0.006,4.31675,0.00095,277946.0,60.4,92.34,25.64,1813.0,2547.31,2085.03,5552.2,1.0,0.364,-0.156,1.444,0.401,-0.535,0
4.694218481,8.17e-07,0.000144,0.616,0.016,-0.005,4.53365,0.00955,175471.0,398.0,35.81,8.0,946.0,189.23,129.8,739.8,1.0,0.036,-0.135,0.787,0.176,-0.07,0
0.953734449,4.49e-07,0.000384,1.262,2.453,-0.078,1.7616,0.0213,1240.4,11.7,47.65,15.89,2672.0,12038.6,15921.15,120.5,1.0,0.215,-0.193,1.46,0.487,-0.536,0
2.073873563,6.787e-06,0.00458,0.198,0.015,-0.012,6.5605,0.0144,603811.0,1811.0,274.78,43.5,3150.0,23242.18,11558.04,637.1,1.0,0.477,-0.079,3.373,0.534,-1.708,0
15.713787218,1.389e-06,7.15e-05,0.762,0.001,-0.001,11.3122,0.00442,60384.4,27.9,27.64,7.86,747.0,73.68,61.54,3602.0,1.0,0.124,-0.186,1.006,0.286,-0.154,0
7.964440392,3.038e-06,0.000311,0.001,0.032,-0.001,9.1701,0.0108,68454.0,112.0,18.98,2.17,755.0,76.69,30.49,693.8,1.0,0.084,-0.056,0.736,0.084,-0.076,0
0.518071538,3.044e-06,0.00487,1.264,0.693,-0.167,1.7865,0.0182,2195.5,17.9,42.1,12.43,2536.0,9823.05,8821.02,152.1,1.0,0.185,-0.185,1.209,0.357,-0.268,0
2.151214629,7.526e-06,0.003,0.235,0.289,-0.235,2.226,0.162,332.6,15.7,14.54,2.6,3287.0,27604.18,13376.12,28.5,1.0,0.03,-0.03,8.179,1.463,-0.522,0
12.7143635,0.0001112,0.00946,0.071,0.391,-0.071,3.101,0.268,524.8,60.9,2.2,0.71,785.0,89.81,88.13,9.9,1.0,0.054,-0.216,0.962,0.312,-0.104,1
80.4103783,0.0006001,0.00561,0.913,0.068,-0.638,3.487,0.192,591.4,46.8,4.93,2.86,535.0,19.35,35.61,14.0,2.0,0.693,-0.297,1.673,0.971,-0.971,1
1.93188768,1.035e-05,0.00478,0.256,0.209,-0.256,1.087,0.178,37.8,5.9,0.57,0.16,1427.0,977.65,808.79,8.8,1.0,0.05,-0.2,0.914,0.268,-0.089,1
12.426469,0.0005864,0.0481,0.978,0.292,-0.103,25.71,2.2,180.5,12.1,1.66,0.46,729.0,66.74,57.03,24.2,1.0,0.033,-0.198,0.887,0.248,-0.066,0
12.4262889,0.0003017,0.0185,0.879,0.054,-0.644,18.764,0.525,94.2,6.2,1.23,0.41,864.0,131.83,129.96,20.5,1.0,0.056,-0.224,1.092,0.365,-0.122,0
12.424747,0.0002457,0.0174,0.976,0.011,-0.684,25.24,1.8,139.0,5.2,1.35,0.32,691.0,53.94,39.94,30.7,1.0,0.03,-0.17,0.826,0.201,-0.067,0
12.4255705,0.0005996,0.048,0.984,0.031,-0.722,28.88,1.4,139.4,7.4,1.37,0.33,721.0,63.95,45.55,21.1,1.0,0.04,-0.16,0.827,0.199,-0.066,0
12.426173,0.0003484,0.0268,0.997,0.109,-0.013,30.64,1.2,115.1,3.9,2.67,0.72,1006.0,242.41,193.71,36.9,1.0,0.246,-0.164,1.357,0.366,-0.366,0
12.4244306,0.0008559,0.0746,0.98,0.002,-0.685,26.15,1.0,214.1,13.9,1.59,0.42,714.0,61.31,49.37,15.5,1.0,0.042,-0.168,0.791,0.205,-0.068,0
6.71738328,5.34e-07,6.53e-05,0.159,0.009,-0.116,3.60057,0.00155,164979.0,151.0,37.65,8.69,883.0,143.87,106.12,1208.2,1.0,0.139,-0.186,0.936,0.216,-0.126,0
24.955998503,3.798e-06,0.000126,0.996,0.062,-0.012,2.76331,0.00816,4856.1,11.4,36.91,5.21,1438.0,1011.42,515.91,555.6,1.0,0.408,-0.072,3.018,0.426,-1.277,0
5.2449156,0.0001332,0.0212,0.019,0.432,-0.018,8.367,0.587,35.5,3.5,0.52,0.14,1015.0,251.14,189.47,11.7,1.0,0.078,-0.182,0.878,0.231,-0.099,1
4.426942241,3.525e-06,0.00067,0.951,0.119,-0.033,1.6116,0.0565,2896.6,54.8,5.43,0.92,958.0,199.4,111.13,68.9,1.0,0.056,-0.096,0.746,0.127,-0.068,0
571.280892,0.005583,0.00656,0.6109,0.0726,-0.4752,21.827,0.332,460.7,12.5,3.65,2.31,324.0,2.62,5.15,37.8,1.0,0.129,-0.354,1.619,1.026,-0.33,1
4.66185924,3.804e-05,0.00703,0.2695,0.1784,-0.2695,3.164,0.211,49.3,3.8,1.16,0.73,1610.0,1590.18,3136.08,15.8,2.0,0.129,-0.354,1.619,1.026,-0.33,1
1.213672208,2.149e-06,0.0015,7.3743,3.198,-5.814,1.3644,0.0816,2731.0,125.0,697.14,305.5,1789.0,2422.45,3108.91,24.8,2.0,0.049,-0.303,0.995,0.436,-0.094,1
3.454241684,7.2e-08,1.73e-05,0.505,0.009,-0.005,4.69505,0.00153,88194.9,13.1,75.11,15.92,2010.0,3867.02,2448.66,6581.3,1.0,0.292,-0.097,2.433,0.516,-0.838,0
90.097375,0.002806,0.0226,0.042,0.42,-0.042,12.697,0.66,282.6,27.5,1.7,0.55,430.0,8.05,8.01,11.5,1.0,0.07,-0.21,1.008,0.331,-0.133,1
7.72966941,6.356e-05,0.00884,0.668,0.284,-0.454,2.091,0.488,426.7,72.3,2.1,0.69,927.0,174.28,170.99,8.4,2.0,0.054,-0.216,0.962,0.312,-0.104,1
1.457256942,4.82e-07,0.000331,0.549,0.009,-0.003,6.51381,0.00365,364905.0,142.0,98.16,30.57,2112.0,4686.52,4322.28,2443.8,1.0,0.128,-0.192,1.416,0.441,-0.257,0
10.818248422,9.669e-06,0.000769,0.813,0.002,-0.002,18.2848,0.0452,13695.9,29.9,11.71,2.89,830.0,112.55,81.98,581.0,1.0,0.116,-0.174,0.894,0.221,-0.119,0
2.559236603,3.044e-06,0.000991,1.251,6.99,-0.534,1.6706,0.0535,11273.0,301.0,37.66,11.6,1296.0,665.95,600.96,45.7,1.0,0.038,-0.212,0.883,0.272,-0.091,0
281.35877,0.06575,0.198,0.0371,0.4145,-0.0368,7.74,1.6,278.5,43.6,4.22,1.48,446.0,9.34,10.09,6.2,5.0,0.503,-0.207,2.522,0.886,-1.309,0
154.536881,0.005439,0.057,0.3257,0.1155,-0.3257,15.44,4.4,258.5,57.3,4.1,1.44,544.0,20.76,22.44,3.5,6.0,0.503,-0.207,2.522,0.886,-1.309,1
462.12345,0.02137,0.026,0.2396,0.2508,-0.2395,8.46,1.3,699.0,130.0,1.9,0.09,169.0,0.19,0.05,6.9,2.0,0.046,-0.033,0.747,0.037,-0.056,0
87.707513,0.001119,0.0106,0.4,0.0522,-0.3999,2.184,0.377,578.0,103.0,1.72,0.22,310.0,2.2,0.92,7.1,2.0,0.029,-0.076,0.721,0.09,-0.055,1
5.1117547,4.804e-05,0.00791,0.962,0.011,-0.765,3.281,0.169,267.8,24.1,2.81,0.8,1351.0,788.0,641.01,12.1,2.0,0.19,-0.171,1.345,0.382,-0.313,2
9.6310258,0.0001257,0.0101,0.951,0.027,-0.65,5.255,0.241,297.2,25.1,2.9,0.82,1094.0,338.33,275.21,12.7,3.0,0.19,-0.171,1.345,0.382,-0.313,2
101.889228,0.002141,0.0176,0.0237,0.445,-0.0236,2.71,1.0,80.9,15.6,1.43,0.09,487.0,13.26,2.16,8.5,5.0,0.012,-0.012,1.59,0.09,-0.07,0
48.5023669,0.0004934,0.00775,30.612,33.82,-28.61,1.053,0.323,740.0,141.0,906.03,161.8,192.0,0.32,0.15,5.5,1.0,0.06,-0.06,0.28,0.05,-0.05,0
524.14139,0.02004,0.0256,0.1508,0.3052,-0.1508,11.603,0.863,403.7,56.2,1.88,0.75,237.0,0.74,0.87,9.2,1.0,0.055,-0.29,0.931,0.371,-0.09,0
8.97377221,7.603e-05,0.00735,0.237,0.218,-0.237,2.135,0.238,106.5,13.7,2.96,0.48,1530.0,1294.96,648.06,9.4,1.0,0.285,-0.095,2.829,0.457,-1.067,1
41.86539723,8.499e-05,0.00154,1.286,6.552,-0.11,6.663,0.0789,4309.3,49.6,31.14,7.39,500.0,14.79,10.41,103.4,1.0,0.033,-0.176,0.788,0.187,-0.062,0
4.553370029,7.69e-07,0.00014,0.951,0.103,-0.007,3.2209,0.0116,23692.1,59.4,25.84,5.69,1264.0,603.58,387.69,570.6,1.0,0.113,-0.137,1.109,0.244,-0.162,0
5.262652179,2.13e-07,3.25e-05,0.96,0.054,-0.012,2.85554,0.00154,22650.6,7.4,35.99,6.49,1499.0,1191.71,538.75,2246.9,1.0,0.054,-0.126,1.549,0.279,-0.129,0
16.621853404,9.24e-07,4.65e-05,0.58,0.013,-0.004,3.91517,0.00391,55296.7,38.6,22.32,5.96,719.0,63.3,50.92,1872.6,1.0,0.101,-0.174,0.907,0.242,-0.13,0
19.741616041,8.06e-07,3.41e-05,1.04,0.021,-0.061,3.07231,0.00144,88821.5,33.8,82.98,17.81,902.0,156.6,95.89,2153.0,1.0,0.14,-0.14,1.529,0.328,-0.295,0
5.455766383,8.66e-07,0.000131,0.794,0.404,-0.038,2.8923,0.0113,104538.0,225.0,28.2,3.49,795.0,94.27,39.66,536.8,1.0,0.039,-0.066,0.694,0.086,-0.058,0
22.44620704,3.083e-05,0.0011,1.256,0.689,-0.16,7.5491,0.0592,1626.8,14.0,58.2,10.87,894.0,150.81,85.67,138.8,1.0,0.273,-0.117,1.777,0.332,-0.569,0
205.41415,0.01182,0.0333,0.0856,0.3578,-0.0854,10.26,1.4,283.8,50.2,1.67,0.74,323.0,2.58,3.36,7.9,2.0,0.05,-0.304,0.991,0.435,-0.096,1
1.237147407,4.2e-08,2.82e-05,0.466,0.002,-0.002,7.06623,0.00226,435364.0,99.7,106.18,18.31,2107.0,4680.26,2109.48,5557.4,1.0,0.168,-0.112,1.449,0.25,-0.277,0
1.28619671,1.53e-05,0.00776,0.874,0.151,-0.586,1.114,0.338,137.2,38.2,1.27,0.35,1646.0,1740.01,1428.24,5.9,2.0,0.167,-0.204,0.926,0.252,-0.168,0
2.649026189,1.003e-06,0.000312,0.914,0.996,-0.081,2.4698,0.0232,52172.0,327.0,32.7,9.64,1377.0,852.59,738.32,190.1,1.0,0.205,-0.205,0.988,0.291,-0.218,0
6.932281325,7.229e-06,0.000863,1.291,0.151,-0.09,11.0301,0.0429,6405.9,23.5,90.57,20.34,1872.0,2902.34,1948.04,325.8,1.0,0.15,-0.15,2.168,0.487,-0.541,0
2.151384476,8.1e-08,3.13e-05,0.237,0.027,-0.012,3.34471,0.00272,263861.0,87.0,66.2,18.22,1725.0,2097.48,1699.67,2657.6,1.0,0.27,-0.18,1.257,0.346,-0.346,0
0.562273947,1.639e-06,0.00304,0.662,0.112,-0.383,3.1572,0.087,67.0,1.7,0.73,0.06,2083.0,4412.19,1134.12,52.4,1.0,0.117,-0.063,0.847,0.073,-0.101,0
17.4352218,0.0002144,0.00983,1.211,0.505,-0.063,51.666,0.545,603.3,5.9,67.91,11.03,1195.0,482.16,258.2,121.8,1.0,0.336,-0.105,2.641,0.429,-1.002,0
24.8434837,0.0004281,0.0153,0.641,0.313,-0.42,4.8,0.367,217.4,17.9,1.58,0.23,625.0,35.97,15.07,14.2,4.0,0.095,-0.105,1.022,0.148,-0.108,1
7.7016694,0.0001417,0.0167,0.01,0.452,-0.01,10.898,0.413,155.7,10.1,4.44,0.47,1627.0,1656.27,586.28,17.8,1.0,0.036,-0.024,3.608,0.381,-0.127,1
117.634213,0.002564,0.0125,0.5206,0.4167,-0.3103,3.82,0.346,253.1,32.2,3.78,2.33,513.0,16.34,30.82,8.7,2.0,0.39,-0.361,2.332,1.435,-0.846,0
21.025447023,7.82e-07,3.06e-05,0.978,0.024,-0.019,6.52216,0.00184,115743.0,28.1,135.84,25.35,1123.0,376.4,213.53,4881.9,1.0,0.328,-0.082,2.438,0.455,-0.91,0
0.933753371,8.969e-06,0.00954,0.311,0.188,-0.311,4.438,0.221,47.3,3.1,1.44,0.38,3137.0,22850.9,18485.42,19.8,1.0,0.246,-0.164,2.056,0.544,-0.665,0
1.72153588,1.476e-05,0.0113,0.002,0.43,-0.002,1.9227,0.0954,39929.0,1663.0,12.89,0.92,1045.0,281.41,89.68,29.3,1.0,0.054,-0.027,0.668,0.048,-0.06,0
4.67250377,3.837e-05,0.00747,0.95,0.001,-0.728,4.441,0.177,79.6,6.4,1.11,0.37,1149.0,412.73,404.38,13.8,1.0,0.07,-0.21,0.987,0.328,-0.109,1
2.765621941,9.96e-07,0.000298,1.262,0.165,-0.106,2.3191,0.018,8342.2,58.8,34.42,7.03,1134.0,391.86,254.17,173.2,1.0,0.045,-0.135,0.828,0.169,-0.078,0
3.664964374,9.99e-07,0.000236,0.552,0.016,-0.002,3.9058,0.0157,90827.0,280.0,30.98,8.78,1184.0,464.89,400.4,437.8,1.0,0.128,-0.192,0.987,0.28,-0.151,0
6.8072842,0.0001735,0.0328,0.923,6.998,-0.305,1.9477,0.0796,14578.0,520.0,31.15,13.65,1156.0,421.16,592.24,32.9,1.0,0.595,-0.255,1.824,0.799,-0.976,0
2.136577151,1.293e-06,0.000483,0.996,6.691,-0.02,2.4682,0.0331,79078.0,710.0,43.89,9.69,1311.0,698.75,473.95,124.3,1.0,0.126,-0.168,0.905,0.2,-0.133,0
2.638432816,3.56e-07,0.000112,0.863,0.105,-0.013,2.42989,0.00854,48488.0,126.0,49.77,9.97,1933.0,3299.02,1923.0,529.4,1.0,0.28,-0.12,1.753,0.351,-0.527,0
11.991000357,5.986e-06,0.000549,0.534,0.015,-0.016,6.4648,0.0104,375940.0,558.0,78.78,22.8,897.0,153.29,136.79,802.9,1.0,0.225,-0.184,1.13,0.327,-0.267,0
2.03746414,1.472e-05,0.00574,0.008,0.46,-0.008,2.895,0.236,138.8,11.8,1.12,0.36,1474.0,1118.26,1090.07,14.1,2.0,0.052,-0.208,0.947,0.308,-0.096,0
37.80694072,2.591e-06,5.61e-05,1.111,0.097,-0.13,3.84264,0.00293,106334.0,46.5,72.01,22.61,617.0,34.14,31.42,1571.8,1.0,0.065,-0.208,1.105,0.347,-0.124,0
21.9711574,0.0006041,0.0214,0.119,0.328,-0.118,5.012,0.805,178.1,25.9,1.32,0.39,649.0,41.86,37.75,7.8,2.0,0.084,-0.196,0.997,0.295,-0.126,1
144.688915,0.00506,0.0173,0.087,0.378,-0.087,9.468,0.621,397.1,39.6,3.33,0.48,416.0,7.09,2.84,11.6,2.0,0.218,-0.087,1.71,0.249,-0.427,1
12.42555055,9.417e-05,0.00718,0.973,0.001,-0.002,28.492,0.455,409.0,5.7,3.79,1.06,1027.0,262.42,212.71,123.7,1.0,0.246,-0.164,1.423,0.402,-0.402,0
12.42592247,4.636e-05,0.00323,0.885,0.003,-0.004,31.5,0.249,8707.6,50.9,79.21,14.22,1547.0,1353.9,605.42,190.8,1.0,0.18,-0.105,6.952,1.248,-2.496,0
1.54287434,3.693e-06,0.00204,0.013,0.435,-0.013,1.1121,0.0835,401.4,25.0,1.05,0.08,1007.0,243.62,72.53,20.7,1.0,0.052,-0.032,0.539,0.039,-0.039,1
12.4237327,0.0007974,0.0579,0.132,0.3478,-0.132,18.15,1.9,30.1,4.3,1.12,0.88,1057.0,294.63,746.39,20.1,1.0,0.821,-0.402,2.067,1.636,-1.33,0
94.38163,0.01163,0.0725,0.593,0.0552,-0.4628,11.87,2.8,91.2,16.3,2.04,1.62,537.0,19.72,49.95,7.5,3.0,0.821,-0.402,2.067,1.636,-1.33,0
33.3200908,0.0005412,0.0211,0.069,0.253,-0.069,6.5265,0.0843,6186.9,77.4,13.0,3.95,750.0,74.79,67.39,84.5,1.0,0.2,-0.18,1.651,0.502,-0.451,1
7.5844241,0.0002854,0.0497,0.815,0.032,-0.569,3.918,0.125,1005.0,47.0,5.83,1.78,1228.0,537.4,484.24,23.8,2.0,0.2,-0.18,1.651,0.502,-0.451,2
210.899577,0.005992,0.0264,0.3202,0.1361,-0.3201,2.167,0.428,3345.0,477.0,4.85,1.83,268.0,1.22,1.49,7.8,2.0,0.066,-0.245,0.843,0.319,-0.084,0
3.103730697,1.12e-07,2.99e-05,0.539,0.002,-0.003,6.93402,0.00173,369228.0,86.4,75.28,24.15,1340.0,763.25,722.73,5143.6,1.0,0.07,-0.224,1.091,0.35,-0.125,0
253.40538,0.0148,0.0376,0.3967,0.046,-0.3967,7.43,1.6,240.8,49.6,2.69,1.61,443.0,9.13,17.19,5.0,3.0,0.12,-0.346,1.69,1.008,-0.345,0
5.110771787,9.4e-07,0.000147,0.878,0.214,-0.033,2.48392,0.00863,50681.0,156.0,26.98,8.33,1048.0,284.85,257.97,394.0,1.0,0.052,-0.208,0.894,0.276,-0.092,0
7.07394528,6.358e-05,0.00791,0.277,0.176,-0.277,2.319,0.172,228.3,26.8,0.84,0.06,647.0,41.43,12.76,9.5,2.0,0.048,-0.032,0.561,0.038,-0.038,1
1.463773705,7.21e-07,0.000406,0.838,6.429,-0.081,1.9123,0.0288,64776.0,620.0,21.79,2.05,1329.0,739.19,256.13,119.7,1.0,0.077,-0.056,0.668,0.063,-0.056,0
4.46255312,3.905e-05,0.00851,0.004,0.102,-0.004,14.0957,0.0707,22720.0,183.0,52.74,29.74,1795.0,2458.34,4318.08,140.9,1.0,0.325,-0.325,3.619,2.041,-1.099,0
14.516741,0.0001564,0.00878,0.851,0.101,-0.643,2.706,0.243,227.2,25.1,1.45,0.06,606.0,31.8,4.75,10.1,3.0,0.075,-0.02,0.828,0.032,-0.065,1
20.5718107,0.0002175,0.00832,0.123,0.338,-0.123,3.399,0.272,379.0,33.5,1.34,0.14,498.0,14.51,5.57,13.0,1.0,0.025,-0.065,0.708,0.077,-0.049,1
3.026764871,2.63e-07,6.94e-05,0.198,0.066,-0.017,4.32532,0.00322,66719.9,53.8,26.36,7.81,1360.0,810.38,685.56,1561.2,1.0,0.052,-0.208,1.01,0.299,-0.107,0
3.840130917,1.186e-06,0.000259,0.872,0.987,-0.055,2.8951,0.0233,60401.0,276.0,33.44,9.95,1205.0,498.48,434.89,275.6,1.0,0.101,-0.188,1.012,0.301,-0.151,0
5.554227226,4.99e-07,7.46e-05,0.174,0.036,-0.011,4.77434,0.00376,142313.0,115.0,31.71,6.81,930.0,176.7,113.0,1517.7,1.0,0.124,-0.171,0.843,0.181,-0.121,0
1.570919281,4.74e-07,0.000255,1.083,0.1,-0.083,3.2232,0.0141,65124.0,238.0,59.12,18.46,1797.0,2473.29,2346.12,316.9,1.0,0.128,-0.208,1.162,0.363,-0.195,0
35.08976902,2.419e-05,0.00057,1.264,1.171,-0.16,3.9623,0.0277,5754.6,40.1,33.1,8.61,501.0,14.95,11.47,170.8,1.0,0.031,-0.178,0.846,0.22,-0.073,0
5.233450136,2.86e-07,4.37e-05,0.457,0.003,-0.002,8.57374,0.00258,430422.0,118.0,70.33,20.95,1050.0,287.6,253.58,3921.8,1.0,0.067,-0.202,0.977,0.291,-0.104,0
3.6037011,0.0001393,0.0499,1.225,6.83,-0.482,2.994,0.111,16112.0,568.0,66.94,19.95,1464.0,1089.0,1024.86,33.4,1.0,0.495,-0.165,1.547,0.461,-0.691,0
3.518356021,2.08e-07,4.93e-05,0.593,0.006,-0.013,6.90375,0.00218,316750.0,83.0,64.49,18.58,1266.0,606.41,518.34,3217.6,1.0,0.052,-0.195,0.989,0.285,-0.122,0
11.867172,0.0009287,0.104,0.001,0.447,-0.001,4.815,0.252,595.6,48.5,4.03,1.23,1058.0,296.23,266.93,13.4,3.0,0.2,-0.18,1.651,0.502,-0.451,1
2.6160943,0.0002203,0.0465,0.6458,0.3318,-0.4113,21.34,4.0,29.3,3.1,0.81,0.46,1744.0,2188.14,3803.54,5.6,2.0,0.137,-0.321,1.42,0.814,-0.294,0
2.404386969,5.5e-08,1.89e-05,0.613,0.002,-0.002,7.40348,0.00058,313168.0,86.4,79.72,22.46,1670.0,1838.11,1462.17,8577.4,1.0,0.165,-0.182,1.21,0.341,-0.227,0
142.685885,0.007164,0.038,0.1086,0.3769,-0.1085,3.792,0.785,1195.0,303.0,2.76,1.17,319.0,2.43,3.22,9.3,3.0,0.034,-0.281,0.799,0.339,-0.063,1
4.390513938,1.304e-06,0.000242,0.879,0.497,-0.043,2.9472,0.0157,46829.0,208.0,41.83,12.13,1401.0,910.71,776.72,290.7,1.0,0.286,-0.154,1.454,0.422,-0.464,0
12.4970599,0.0001533,0.0103,0.65,0.303,-0.449,3.877,0.283,180.0,18.9,1.44,0.5,839.0,117.3,120.38,10.6,1.0,0.07,-0.224,1.021,0.349,-0.116,1
7.384681,0.0001003,0.0112,0.068,0.383,-0.068,3.548,0.279,142.8,15.3,1.22,0.42,1000.0,236.56,242.75,10.6,2.0,0.07,-0.224,1.021,0.349,-0.116,0
21.0907909,0.0001467,0.00581,0.832,0.022,-0.574,4.751,0.159,417.6,24.1,1.88,0.48,606.0,31.86,23.55,19.7,1.0,0.055,-0.165,0.818,0.205,-0.073,2
3.371796653,6.82e-07,0.000183,3.219,0.248,-0.743,3.4421,0.0185,366901.0,832.0,306.28,75.23,1155.0,419.47,313.32,560.2,1.0,0.094,-0.175,0.912,0.224,-0.121,0
1.927177921,7.83e-07,0.000344,0.399,0.061,-0.009,2.7742,0.0294,136135.0,875.0,28.94,3.29,1219.0,523.16,213.86,204.7,1.0,0.08,-0.064,0.774,0.088,-0.088,0
0.575925434,1.18e-07,0.000173,0.905,0.036,-0.043,2.4676,0.0128,137404.0,490.0,38.24,4.42,1834.0,2666.7,1114.99,354.4,2.0,0.082,-0.067,0.683,0.079,-0.057,0
496.17566,0.04199,0.0352,0.4188,0.0557,-0.4183,11.63,2.3,293.0,40.6,3.46,1.3,358.0,3.88,4.27,11.3,2.0,0.302,-0.192,1.976,0.737,-0.711,0
6.256352128,3.967e-06,0.000542,1.269,6.159,-0.169,2.3512,0.0258,3289.3,31.2,30.76,8.68,918.0,167.92,139.06,120.4,1.0,0.046,-0.184,0.836,0.236,-0.079,0
16.17803,0.05099,0.345,0.081,0.265,-0.081,5.18,5.9,449.0,2273.0,2.25,0.7,754.0,76.54,69.28,6.0,1.0,0.07,-0.21,1.069,0.33,-0.141,2
2.37795507,6.92e-07,0.000231,1.298,1.316,-0.106,2.4329,0.013,4391.1,18.9,92.61,34.07,2965.0,18261.57,20432.3,257.5,1.0,0.171,-0.209,2.286,0.841,-0.688,0
2.053866175,7.86e-07,0.000313,1.265,0.182,-0.095,4.8045,0.0163,5021.3,15.7,158.25,72.72,2528.0,9631.57,13028.4,380.5,1.0,0.33,-0.27,4.089,1.879,-1.253,0
